	BindingDB_Reactant_set_id	Name	Ligand_SMILES	IC50 (nM)	pIC50
2740	50409223		Fc1ccccc1NC(=O)Nc1nc(cs1)-c1cc2cc(Br)ccc2o1	3850.0	5.414539270491499
2741	50582891	BindingDB_50320907_mol_1	COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCC(=O)Nc1ccc(Cl)cc1	3860.0	5.413412695328245
2742	51069428	BindingDB_50436827_mol_1	CN1C\C(=C/c2ccccc2C)C(=O)[C@]2(C1)[C@H]([C@@H]1CCCCN1[C@@]21C(=O)c2cccc3cccc1c23)c1ccccc1C	3860.0	5.413412695328245
2743	51093026		COc1cc2[se]n(-c3ccc(CCN4CCCCC4)cc3)c(=O)c2cc1OC	3870.0	5.412289034981089
2744	50481805	BindingDB_50155572	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCC1CCCCC1	3870.0	5.412289034981089
2745	51316596		Clc1ccc(OCCCCCCN2CCCCCC2)cc1	3880.0	5.411168274405793
2746	50395505	BindingDB_50219239_mol_1	CC(C)c1ccc(cc1)C(=O)OCCCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1	3890.0	5.410050398674292
2747	50080437		Oc1cc(Cn2c3ccccc3c(O)c(C(=O)NCC3CCN(Cc4ccccc4)CC3)c2=O)cc(O)c1O	3890.0	5.410050398674292
2748	51304895	 	COc1ccc(cc1)-c1cc2O[C@]3(C)CC[C@@]4(O)C(C)(C)[C@@H](O)CC[C@]4(C)[C@@]3(O)Cc2c(=O)o1	3900.0	5.4089353929735005
2749	51243646		Clc1ccc(OCCCCCCCN2CCCCC2)cc1	3900.0	5.4089353929735005
2750	388734	Untitled	CC(C)CC1(CC(C)C)NC(=O)c2cc(cc(c2N1)[N+]([O-])=O)[N+]([O-])=O	3900.0	5.4089353929735005
2751	50358464	BindingDB_50194102_mol_1	CCCC\N=c1/n2CCCc2nc2cc(Cl)ccc12	3900.0	5.4089353929735005
2752	50859753		CC(=O)c1ccc(OCCCCCCN2CCCC2)cc1O	3900.0	5.4089353929735005
2753	50555576		COc1cc(ccc1O)C(\C)=N\c1ccc(cc1)C(O)=O	3930.0	5.405607449624573
2754	51255239	 	COc1ccc(\C=C2/COc3cc(OCCCN4CCCCC4)ccc3C2=O)cc1	3940.0	5.404503778174425
2755	50283158	BindingDB_50053567_mol_1	O=c1n2CCCCCc2nc2ccc(OCCCn3ccnc3)cc12	3950.0	5.403402904373539
2756	51117520		COc1cc(\C=C\C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)ccc1O	3990.0	5.399027104313252
2757	50554861		CC(C)c1ccc(C)c(OC(=O)Nc2ccccc2)c1	4010.0	5.396855627379818
2758	50534786	BindingDB_50029934_mol_1	COc1cc2CC(CC3CCN(Cc4ccc(cc4)[N+]([O-])=O)CC3)C(=O)c2cc1OC	4020.0	5.39577394691553
2759	50505931		CCOC(=O)C1=C(C)Oc2nc3CCCc3c(N)c2C1c1cc2ccc(OC)cc2nc1Cl	4020.0	5.39577394691553
2760	50375210		CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(cc2o1)N(C)C)Cc1ccccc1OC	4020.0	5.39577394691553
2761	311674	3-_2__8242_-Bromophenyl_pyrido_2_3-b_pyrazine	Brc1ccccc1-c1cnc2cccnc2n1	4030.0	5.394694953858891
2762	50525147		CN(C)Cc1ccc(CSCCN\C(=C\[N+]([O-])=O)N2CCCCC2)o1	4040.0	5.393618634889395
2763	51088630	BindingDB_50445714_mol_1	Fc1ccc(\C=C2/CNCC3=C2N=C2SC=C(N2C3c2ccc(F)cc2)c2ccccc2)cc1	4040.0	5.393618634889395
2764	50572307	BindingDB_50316371_mol_1	O=C(CN1CCCC1)Nc1ccc2ncn(CCc3c[nH]c4ccccc34)c(=O)c2c1	4044.0	5.393188853081036
2765	51187235		CCOP(=S)(OCC)SCCN1C(=O)c2ccccc2C1=O	4050.0	5.392544976785332
2766	311675	3-_4__8242_-Iodophenyl_pyrido_2_3-b_pyrazine	Ic1ccc(cc1)-c1cnc2cccnc2n1	4050.0	5.392544976785332
2767	50412085	BindingDB_50261291_mol_1	NCCCCCCC\N=c1/n2CCCc2nc2cc(Cl)ccc12	4060.0	5.391473966422806
2768	50481763		CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCCl	4070.0	5.39040559077478
2769	51287007		Cl.Fc1ccc(CN2CCCc3[nH]c4ccc(F)cc4c3C2)cc1	4100.0	5.3872161432802645
2770	50873538	BindingDB_50262511_mol_1	COc1ccc(cc1)C1C2=C(CC(C)(C)CC2=O)Oc2nc3CCCCc3c(N)c12	4100.0	5.3872161432802645
2771	50912050	BindingDB_50317086_mol_1	C(CCCCCCOc1ccc2C3N(CCc4ccccc34)CCc2c1)CCCCCOc1ccc2C3N(CCc4ccccc34)CCc2c1	4100.0	5.3872161432802645
2772	395848	Untitled Document-1	CCC1(CC)NC(=O)c2ccccc2N1Cc1ccc(Cl)cc1	4100.0	5.3872161432802645
2773	50688587		CN(CCCCCN)C1=Nc2ccccc2C(CC(=O)NCc2ccccc2)N1c1ccc(cc1)-c1ccccc1	4100.0	5.3872161432802645
2774	389025	Untitled	Cc1ncc(\C=C\c2ccc(CN3CCCCC3)c(O)c2)c2COC(C)(C)Oc12	4120.0	5.3851027839668655
2775	51058651	BindingDB_50431817_mol_1	COc1ccc(cc1)C1Cc2c(S1)c(-c1ccc(OC)cc1)c(C#N)c(N)c2C#N	4160.0	5.380906669373258
2776	50724845		CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c1ccc(C)cc1)c1ccccc1	4160.0	5.380906669373258
2777	51297245	 	Cc1ccc(cc1)N1CCN(CC1)c1nc2cc(N)ccc2o1	4176.0	5.379239510005794
2778	50351281		Cl.CN(Cc1cccc(COc2ccc3ccc(=O)oc3c2)c1)Cc1cccc(c1)C#N	4200.0	5.376750709602099
2779	50802122	BindingDB_50369856_mol_1	O=C(CC1CCN(Cc2ccccc2)CC1)Nc1ccc(nn1)-c1ccccc1	4200.0	5.376750709602099
2780	50351299	BindingDB_50093332_mol_1	Cl.CN(Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1)Cc1ccc(cc1)C#N	4200.0	5.376750709602099
2781	51229209	 	Oc1cc(OCCCCCCN2CCCC2)ccc1C(=O)\C=C\c1ccccc1	4200.0	5.376750709602099
2782	50393649	BindingDB_50270498	Clc1nc2sccn2c1\C=N\N1CCN(C(=O)c2ccccc2)C1=O	4200.0	5.376750709602099
2783	34096	9i	C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(C[C@H]3C(=O)C[C@]12C)=CC[C@@H]1N=C(Cc2ccccc2)OC[C@@]41C)N(C)C	4205.0	5.376233999866069
2784	50081777		COc1ccc(\C=C\C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc1O	4220.0	5.374687549038326
2785	51088633	BindingDB_50445717_mol_1	COc1ccccc1\C=C1/CNCC2=C1N=C1SC=C(N1C2c1ccccc1OC)c1ccccc1	4230.0	5.373659632624958
2786	51083675		COc1cc2[se]n(CC3CCN(Cc4ccccc4)CC3)c(=O)c2cc1OC	4231.0	5.3735569746687055
2787	50283213	BindingDB_50053452_mol_1	O=c1n2CCCCc2nc2ccc(OCCCn3ccnc3)cc12	4236.0	5.3730440485645525
2788	51058664	BindingDB_50431830_mol_1	Cc1ccc(cc1)C1Cc2c(S1)c(-c1ccc(C)cc1)c(C#N)c(N)c2C#N	4240.0	5.372634143407267
2789	410428	Untitled Document-1	COc1cc(CNCCCCCCCNCc2cc3OCOc3c(OC)c2)cc2OCOc12	4240.0	5.372634143407267
2790	50553692		Fc1ccccc1CN1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1	4250.0	5.371611069949688
2791	50574327	BindingDB_50317190_mol_1	Oc1ccc2[nH]c3c[n+](CCCCC[n+]4ccc5c(c4)[nH]c4ccc(O)cc54)ccc3c2c1	4261.0	5.370488465799546
2792	50076497	BindingDB_50438541_mol_1	Oc1ccc(C=NNC(=O)Nc2ccncc2)c(O)c1	4266.0	5.36997914888659
2793	51140046		Cl.COc1ccc2cc(ccc2c1)C(=O)CCCN1CCC(Cc2ccccc2)CC1	4280.0	5.368556230986828
2794	50681692		COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(c1)sc1ccccc1c2=O	4280.0	5.368556230986828
2795	326435	1-_Naphthalen-2ylmethyl_-4-___6-methoxycoumarin-7-yl_oxy_met	COc1cc2ccc(=O)oc2cc1OCc1cc[n+](Cc2ccc3ccccc3c2)cc1	4281.0	5.36845477216569
2796	51136943		CCCCCCCCCCCCCCC\C=C\C(O)=O	4300.0	5.366531544420414
2797	51253815	BindingDB_50259651_mol_1	Oc1ccc(cc1)[C@H]1Oc2ccc(\C=C\c3cc(O)cc(O)c3)cc2[C@@H]1c1cc(O)cc(O)c1	4300.0	5.366531544420414
2798	51063518	BindingDB_50433925_mol_1	CC(C(=O)NCCNc1c2CCCCc2nc2ccccc12)c1ccc(c(F)c1)-c1ccc(OCCCCCCO[N+]([O-])=O)cc1	4310.0	5.3655227298392685
2799	50579287	BindingDB_50319399_mol_1	CCN(CC)Cc1ccc(OCCCCCN2CCCCC2)cc1	4310.0	5.3655227298392685
2800	51093027		COc1cc2[se]n(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC	4320.0	5.364516253185088
2801	51093023		COc1cc2[se]n(-c3ccc(OCCCCN4CCCCC4)cc3)c(=O)c2cc1OC	4320.0	5.364516253185088
2802	50740853		COc1cc(\C=C\C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCN1CCc2ccccc2C1	4330.0	5.363512103646634
2803	450595	00101001.cdx	CC(C)Cc1ccc(cc1)C(C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCCC(C)(C)C	4340.0	5.36251027048749
2804	50555580		COc1ccc(cc1)C(=N/c1cc(OC)cc(OC)c1)\c1ccccc1	4370.0	5.359518563029578
2805	51245756		Cl.Clc1ccc(cc1)-n1cc(COc2ccc(\C=N\Nc3c4CCCCc4nc4ccccc34)cc2)nn1	4380.0	5.3585258894959
2806	50107765		Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(CC3)c3ccc(Cl)c(Cl)c3)ccc12	4380.0	5.3585258894959
2807	50412107	BindingDB_50261315_mol_1	Clc1ccc2c(c1)nc1CCCn1\c2=N/CCCCCNC(=O)CCCCC1CCSS1	4380.0	5.3585258894959
2808	50481821	BindingDB_50155578	CCCCCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	4380.0	5.3585258894959
2809	51255672	 	C#CCOc1ccc(cc1)-c1cc(nc(n1)-c1ccccc1)-c1cccc(OCC#C)c1	4390.0	5.357535479757878
2810	51238253	 	CN(C)Cc1cc(=O)oc2cc(OCc3cccc(CO)c3)ccc12	4400.0	5.356547323513812
2811	50918811	BindingDB_50329104_mol_1	CC[C@H]1C[C@@H]2CN3CCc4c([nH]c5ccc(OC)cc45)[C@](C2)([C@H]13)C(=O)OC	4400.0	5.356547323513812
2812	50688552		CN(C)CCCCCN(C)C1=Nc2ccccc2C(CC(=O)NCc2ccc(F)cc2)N1c1ccc(cc1)C1CCCCC1	4400.0	5.356547323513812
2813	50543759		O=S(=O)(c1ccccc1)n1ccc2c(cccc12)N1CCN(CCCCCNCc2ccccc2)CC1	4405.0	5.356054087251933
2814	50409265		[O-][N+](=O)c1ccc2oc(cc2c1)-c1csc(NC(=O)Nc2ccccc2)n1	4420.0	5.354577730650908
2815	50468269	BindingDB_50147597_mol_1	O=c1ccc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1	4420.0	5.354577730650908
2816	50508640	BindingDB_50187130_mol_1	COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4C)CC3)c2c1	4420.0	5.354577730650908
2817	321528	BindingDB_175413_mol_1	Cc1ccc(cc1)C1=C(C#N)C(NC(C)(C1)c1ccc(C)cc1)=C(C#N)c1nnn[nH]1	4450.0	5.351639989019068
2818	51073890	BindingDB_50439094_mol_1	S=C1NC(C2CN(CCN3CCOCC3)CC(=Cc3ccccc3)C2=N1)c1ccccc1	4490.0	5.347753658996677
2819	50912045	BindingDB_50317083_mol_1	C(COc1ccc2C3N(CCc4ccccc34)CCc2c1)COc1ccc2C3N(CCc4ccccc34)CCc2c1	4500.0	5.346787486224656
2820	51238231	 	CN(C)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1	4500.0	5.346787486224656
2821	50341645	BindingDB_50088618_mol_1	COc1ccccc1CN(C)CCCCCCOc1cccc(c1)-c1cc(=O)c2c(OC)c(OC)c(OC)cc2o1	4500.0	5.346787486224656
2822	51189717		Fc1ccc(cc1)N(Cc1ccccc1)C(=O)\C=C\C(=O)N(Cc1ccccc1)c1ccc(F)cc1	4500.0	5.346787486224656
2823	50341655	BindingDB_50088624_mol_1	CCN(CCCOc1cccc(c1)-c1cc(=O)c2c(O)c(OC)c(OC)cc2o1)Cc1ccccc1OC	4500.0	5.346787486224656
2824	361306	BindingDB_203848_mol_1	COc1cc2CC\C(=C/c3cc(OC)c(OC)c(OC)c3Br)C(=O)c2cc1OC	4500.0	5.346787486224656
2825	50428056	BindingDB_50244707_mol_1	Cc1ccc2oc(=O)cc(N3CCN(CC3)c3ccccc3)c2c1	4500.0	5.346787486224656
2826	51093024		COc1cc2[se]n(-c3ccc(OCCCN4CCCCC4)cc3)c(=O)c2cc1OC	4500.0	5.346787486224656
2827	51316637		CC1CCCN(CCCCCCCOc2ccc(Cl)cc2)C1	4510.0	5.345823458122039
2828	50306011		Oc1ccc(CN2CCC(CC2)NCCCN2C(=O)c3ccccc3C2=O)cc1	4520.0	5.3448615651886175
2829	51069412	BindingDB_50436812_mol_1	CN1C\C(=C/c2ccc(cc2)[N+]([O-])=O)C(=O)[C@]2(C1)[C@H]([C@@H]1CSCN1[C@@]21C(=O)c2cccc3cccc1c23)c1ccc(cc1)[N+]([O-])=O	4560.0	5.341035157335565
2830	50086564	BindingDB_50008526_mol_1	C=CC(=O)N1C\C(=C/c2ccccc2)C(=O)C2(C1)C(C(NC21C(=O)Nc2ccccc12)c1ccccc1)c1ccccc1	4570.0	5.34008379993015
2831	50412108	BindingDB_50261314_mol_1	Clc1ccc2c(c1)nc1CCCn1\c2=N/CCCCNC(=O)CCCCC1CCSS1	4580.0	5.33913452199613
2832	50970667	1-_4-_8-Methoxy-2-oxo-2H-chromen-3-yl_thiazol-2-yl_-3-_4-chl	COc1cccc2cc(-c3csc(NC(=S)Nc4ccc(Cl)cc4)n3)c(=O)oc12	4580.0	5.33913452199613
2833	51255676	 	COc1cc(ccc1OCC#C)-c1cc(nc(N)n1)-c1ccc(OCC#C)cc1	4580.0	5.33913452199613
2834	388733	Untitled	CC(C)CC1(C)NC(=O)c2cc(cc(c2N1)[N+]([O-])=O)[N+]([O-])=O	4600.0	5.337242168318426
2835	50858687		COc1ccccc1CN(C)CCCN1C(=O)c2ccccc2C1=O	4600.0	5.337242168318426
2836	51304907	 	COc1ccc(cc1)-c1cc2O[C@]3(C)CC[C@]4(O)C(C)(C)C(=O)C[C@@H](O)[C@]4(C)[C@@]3(O)Cc2c(=O)o1	4600.0	5.337242168318426
2837	50351291		Cl.COc1cccc(CN(C)Cc2ccc(COc3ccc4ccc(=O)oc4c3)cc2)c1	4600.0	5.337242168318426
2838	50086572	BindingDB_50008534_mol_1	Clc1ccc(\C=C2/CN(CC3(C(C(NC33C(=O)Nc4ccccc34)c3ccccc3)c3ccc(Cl)cc3)C2=O)C(=O)C=C)cc1	4610.0	5.336299074610352
2839	50481731		CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1ccc(Cl)cc1Cl	4630.0	5.334419008982047
2840	51117560		CN(Cc1ccccc1)Cc1ccc(NC(=O)\C=C\c2ccc(O)c(O)c2)cc1	4640.0	5.333482019445119
2841	50094451		CCN(CC)CCCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc23)cc1	4670.0	5.330683119433888
2842	50481723		CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	4680.0	5.329754146925876
2843	51229204	 	CCN(CC)CCCOc1ccc(\C=C\C(=O)c2ccc(OCCCN(CC)CC)cc2O)cc1	4700.0	5.327902142064283
2844	50351306		Cl.O=c1ccc2ccc(OCc3ccc(CCNCc4ccccc4)cc3)cc2o1	4700.0	5.327902142064283
2845	311679	3-_4__8242_-_Piperidin-1-yl_phenyl_pyrido_2_3-b_pyrazine	C1CCN(CC1)c1ccc(cc1)-c1cnc2cccnc2n1	4750.0	5.323306390375134
2846	450596		COc1ccc2cc(ccc2c1)[C@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCCC(C)(C)C	4770.0	5.321481620959886
2847	50409219		[O-][N+](=O)c1ccc(NC(=O)Nc2nc(cs2)-c2cc3cc(Br)ccc3o2)cc1	4780.0	5.320572103387881
2848	50870797	BindingDB_50251186_mol_1	OC[C@H]1O[C@@H](Oc2ccc(CN=O)cc2)[C@H](O)[C@@H](O)[C@@H]1O	4790.0	5.319664486585437
2849	50929459	BindingDB_50381145_mol_1	CCOc1cc(cc(OCC)c1OCC)C(=O)NNC(=S)Nc1ccc(cc1)S(N)(=O)=O	4800.0	5.318758762624412
2850	50580820	BindingDB_50319974_mol_1	C(Cc1ccccc1)Nc1ccnc(n1)N1CCOCC1	4800.0	5.318758762624412
2851	50912048	BindingDB_50317090_mol_1	CN1CCc2ccccc2Cc2ccc(OCCCOc3ccc4Cc5ccccc5CCN(C)CCc4c3)cc2CC1	4800.0	5.318758762624412
2852	51316593		CC1CCCN(CCCCCCOc2ccc(Cl)cc2)C1	4800.0	5.318758762624412
2853	50665705	BindingDB_50355400_mol_1	CC[C@H](C)C(=O)OCCCc1cc(OC)c2oc(cc2c1)-c1ccc2OCOc2c1	4800.0	5.318758762624412
2854	51287023		Cl.Cl.CCN(CC)Cc1ccc(CN2CCCc3[nH]c4ccc(F)cc4c3C2)cc1	4800.0	5.318758762624412
2855	50534853		COc1cc2CC(CC3CCN(Cc4ccc(Cl)cc4)CC3)C(=O)c2cc1OC	4800.0	5.318758762624412
2856	50457564		O=c1cc(oc2cc(OCCCCCCCCN3CCCC3)ccc12)-c1ccc(cc1)-c1ccccc1	4800.0	5.318758762624412
2857	50525946		CN(C)c1ccc(cc1)-c1cc(=O)c2ccc(OCC(=O)NCCCCN3CCCC3)cc2o1	4830.0	5.316052869248487
2858	50740820		COc1cc(\C=C\C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCCN1CCN(Cc2ccccc2)CC1	4830.0	5.316052869248487
2859	51117519		CN(Cc1ccccc1)Cc1ccc(NC(=O)\C=C\c2ccc(O)cc2)cc1	4850.0	5.314258261397736
2860	50549045	BindingDB_50306352_mol_1	CC(C)c1ccc(C(=O)CC(N2CCCCC2)C(=O)Nc2ccccc2)c(c1)C(C)C	4860.0	5.313363730737707
2861	50545879		COc1cc2C\C(=C\c3ccc(cc3)N3CCN(CCCN(C)C)CC3)C(=O)c2cc1OC	4895.0	5.3102473038608435
2862	50857072		COc1ccccc1CN(CCCCCCN1C(=O)c2ccccc2C1=O)CC#C	4900.0	5.309803919971486
2863	50858681		O=C1N(CCCCN(CC#C)Cc2ccccc2)C(=O)c2ccccc12	4900.0	5.309803919971486
2864	50928762	BindingDB_50029799_mol_1	COc1ccc2c3CCN=C(C)c3[nH]c2c1	4900.0	5.309803919971486
2865	51316562		CC1CCN(CCCCCCCOc2cccc(Cl)c2)CC1	4900.0	5.309803919971486
2866	50550565		CN(C)c1ccc(\C=C\C(=O)c2ccc(OC(=O)N3CCCC3)cc2O)cc1	4910.0	5.308918507877031
2867	50484904		COc1cc(OC)cc(\C=C\c2ccc(OCC(=O)NCCCCCCN(C)Cc3ccccc3OC)cc2)c1	4920.0	5.308034897232639
2868	51073896	BindingDB_50439100_mol_1	CCN1CC2C(NC(=S)N=C2C(C1)=Cc1ccccc1OC)c1ccccc1OC	4920.0	5.308034897232639
2869	50983268		Cl.Cc1ncc(CO)c(\C=N\NC(=S)NC2CCN(Cc3ccccc3)CC2)c1O	4930.0	5.30715308072277
2870	51287050		Cl.Fc1ccc2[nH]c3CCCN(Cc4ccccc4)Cc3c2c1	4960.0	5.304518323509803
2871	50081763		COc1cc(\C=C\C(=O)Nc2cc(OC)c(OC)c(OC)c2)ccc1OC(C)=O	4980.0	5.302770657240282
2872	51095875	BindingDB_50449391_mol_1	CCN(CCCCCCOc1cc(O)c2c(c1)occ(-c1ccc(O)cc1)c2=O)Cc1ccccc1	4980.0	5.302770657240282
2873	51123070		CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC	4990.0	5.30189945437661
2874	50103333		Oc1ccc(CN(CCC2CCN(Cc3ccccc3)CC2)CC#C)c2cccnc12	5000.0	5.301029995663981
2875	50614001	BindingDB_50333156_mol_1	Nc1c2CCCCc2nc2nc(Cl)c(cc12)C#N	5000.0	5.301029995663981
2876	51136942		CCCCCCCCCCCCCCCCC\C=C\C(O)=O	5000.0	5.301029995663981
2877	50590083	BindingDB_50324066_mol_1	CN(C)c1nc(Cl)c(cc1C#N)C#N	5000.0	5.301029995663981
2878	50918661	BindingDB_50328690_mol_1	COc1cc2CC[n+]3cc4cc(OC)c(OC)cc4cc3-c2cc1O	5000.0	5.301029995663981
2879	50525140		CN(C)Cc1ccc(CSCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)o1	5010.0	5.300162274132754
2880	51073894	BindingDB_50439098_mol_1	CCN1CC2C(NC(=S)N=C2C(C1)=Cc1ccc(C)cc1)c1ccc(C)cc1	5020.0	5.29929628285498
2881	326433	BindingDB_179787_mol_1	COc1cc2ccc(=O)oc2cc1OCc1cc[n+](CCc2ccccc2)cc1	5048.0	5.296880653763922
2882	50554834		CC(C)c1ccc(C)c(OC(=O)Nc2cccc(c2)[N+]([O-])=O)c1	5050.0	5.296708621881339
2883	51073309	BindingDB_50438833_mol_1	CN(C)CCOc1ccc(cc1)-c1nc2ccc(C)cc2[nH]1	5060.0	5.295849483160201
2884	51088621	BindingDB_50445705_mol_1	COc1ccccc1\C=C1/CNCC2=C1N=C1SC=C(N1C2c1ccccc1OC)c1ccc(Cl)cc1	5080.0	5.294136287716081
2885	50791548		CCN(CC)CCCCOc1ccc2CCC(=O)Nc2c1	5100.0	5.292429823902063
2886	51248773	 	Cc1ccc2[nH]cc(CCNC(=O)\C=C/C(=O)Nc3ccc-4c(c3)C(=O)c3cccc5ccnc-4c35)c2c1	5100.0	5.292429823902063
2887	50501550		OC1=C(CCC\C1=C/c1cccs1)C(=O)c1ccccc1	5100.0	5.292429823902063
2888	319011	1-_2-Oxo-2H-chromene-3-carbonyl_-3-_4-chlorophenyl_thiourea	Clc1ccc(NC(=S)NC(=O)c2cc3ccccc3oc2=O)cc1	5100.0	5.292429823902063
2889	51058669	BindingDB_50431835_mol_1	COc1ccc(cc1)-c1c2SC(Cc2c(C#N)c(N)c1C#N)c1ccccc1	5110.0	5.291579099865287
2890	321532	BindingDB_175417_mol_1	COc1cccc(c1)C1=C(C#N)C(NC(C)(C1)c1cccc(OC)c1)=C(C#N)c1nnn[nH]1	5110.0	5.291579099865287
2891	50646529	BindingDB_50346978_mol_1	OC12N3CC4([C@H](C5CCCN5C14C(=O)c1ccccc21)c1ccccc1Cl)C(=O)\C(C3)=C\c1ccccc1Cl	5120.0	5.29073003902417
2892	51276558	 	CCN(CCCCNC(=O)c1cc(O)c(cc1O)C(=O)NCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC	5120.0	5.29073003902417
2893	50707349	BindingDB_50359672_mol_1	CCCc1ccccc1OCC(O)COc1ccc(C=C2SC(S)=NC2=O)cc1	5140.0	5.289036881004725
2894	51255675	 	Nc1nc(cc(n1)-c1ccccc1OCC#C)-c1ccccc1OCC#C	5190.0	5.284832642151542
2895	50706143	BindingDB_50359285_mol_1	CCC(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1	5200.0	5.2839966563652006
2896	50888218	BindingDB_50267514_mol_1	COc1ccccc1CN(C)CCCNC(=O)COc1ccc(cc1)-c1cc(=O)c2c(OC)c(OC)c(OC)cc2o1	5200.0	5.2839966563652006
2897	51256790	 	CCN(CCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1	5200.0	5.2839966563652006
2898	50489670	BindingDB_50161798_mol_1	COc1cccc(\C=C2/CNC\C(=C/c3cccc(OC)c3Cl)C2=O)c1Cl	5200.0	5.2839966563652006
2899	51088622	BindingDB_50445706_mol_1	Clc1ccc(cc1)C1=CSC2=NC3=C(CNC\C3=C/c3ccccc3Cl)C(N12)c1ccccc1Cl	5200.0	5.2839966563652006
2900	50922732	44597554	C[C@H]1CCCC(=O)C(=O)C(=O)CCCc2cc(O)cc(O)c2C(=O)O1	5200.0	5.2839966563652006
2901	50332117	BindingDB_50179323_mol_1	O=C(Nc1nc2sc3CN(Cc4ccccc4)CCc3c2c(=O)s1)c1ccccc1	5200.0	5.2839966563652006
2902	321521	BindingDB_175406_mol_1	Cc1cccc(c1)C1=C(C#N)C(NC(C)(C1)c1cccc(C)c1)=C(C#N)C#N	5210.0	5.283162276700476
2903	51093316	BindingDB_50448133_mol_1	CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3CCC(=O)N(Cc4ccccc4)c3c2c1	5210.0	5.283162276700476
2904	50409203		[O-][N+](=O)c1ccc(NC(=O)Nc2nc(cs2)-c2cc3ccccc3o2)cc1	5230.0	5.281498311132726
2905	50453333		COc1ccccc1CC(=O)Nc1nc(cs1)-c1ccccc1	5230.0	5.281498311132726
2906	50525936		CN(C)CCNC(=O)COc1ccc2c(c1)oc(cc2=O)-c1ccc(cc1)N(C)C	5242.0	5.280502983389418
2907	50508630		COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4ccc(C)cc4)CC3)c2c1	5260.0	5.279014255846261
2908	50341596		COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1ccc(OCCCCN2CCN(C)CC2)cc1	5270.0	5.278189384787454
2909	51117567		CN(Cc1ccccc1)Cc1ccc(NC(=O)\C=C\c2ccccc2)cc1	5270.0	5.278189384787454
2910	50318132	BindingDB_50075680_mol_1	O=C1N(CCCCNCc2ccccc2)C(=O)c2ccccc12	5278.0	5.277530614115969
2911	50791615		O=C1CCc2ccc(OCCCCCCN3CCC(CC3)N3CCCC3)cc2N1	5300.0	5.275724130399211
2912	50859625		CC(C)N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1	5300.0	5.275724130399211
2913	50574045	BindingDB_50317076_mol_1	Cc1nc2nc3CCCCc3c(N)c2cc1C([O-])=O	5300.0	5.275724130399211
2914	50428054	BindingDB_50244709_mol_1	Cc1ccc(cc1)C(=O)N1CCN(CC1)c1cc(=O)oc2ccc(C)cc12	5300.0	5.275724130399211
