	C0	CO2minus	Cofactor (VdW)	Cofactor (elec)	Cofactor (hbond)	Csp2	Csp3	DOF	E-Inter (cofactor - ligand)	E-Inter (protein - ligand)	E-Inter (water - ligand)	E-Inter total	E-Intra (clash)	E-Intra (elec)	E-Intra (hbond)	E-Intra (sp2-sp2)	E-Intra (steric)	E-Intra (tors)	E-Intra (tors, ligand atoms)	E-Intra (vdw)	E-Soft Constraint Penalty	E-Solvation	E-Total	Electro	ElectroLong	Energy	Filename	HBond	HeavyAtoms	LE1	LE3	Ligand	MW	N	Name	NoHBond90	Nplus	OH	OPO32minus	OS	PoseEnergy	RMSD	RerankScore	Run	SimilarityScore	Steric	Torsions	VdW (LJ12-6)	carbonyl	halogen	SMILES
4023	1	0	0	0	0	19	6	8	0	-200.37099999999998	0	-200.37099999999998	0	0.0	-1.59586	0.0	14.8058	4.8260000000000005	18.0359	187.842	0	0	-182.335	0.0	0.0	-182.335	[02]BindingDB_Reactant_set_id_51063141_.mvdml	-3.6553699999999996	33	-5.52529	-4.28891	BindingDB_Reactant_set_id_51063141_	442.506	2	[02]BindingDB_Reactant_set_id_51063141_	-8.31131	0	2	0	0	-185.34	0	-141.534	0	0	-196.715	8	-69.1858	2	0	OC(=CC=1)C=CC=1CCC(=O)C2C(C3=CC=CC=C3)NC(=O)N=C2CCC=4C=CC(O)=CC=4
4026	1	0	0	0	0	25	3	3	0	-167.263	0	-167.263	0	0.0	0.0	7.301830000000001	11.8586	9.96994	21.8285	144.819	0	0	-145.434	0.0	0.0	-145.434	[02]BindingDB_Reactant_set_id_51088634_.mvdml	-1.00125	34	-4.277480000000001	-1.79568	BindingDB_Reactant_set_id_51088634_	502.457	3	[02]BindingDB_Reactant_set_id_51088634_	-2.25969	0	0	0	1	-143.355	0	-61.0531	0	0	-166.262	3	33.0776	0	2	ClC=1C=CC=CC=1C2N3C(C4=CC=CC=C4)=CSC3=NC5=C2CNCC5=CC=6C=CC=CC=6Cl
4030	1	0	0	0	0	16	6	3	0	-157.459	0	-157.459	0	0.0	0.0	0.206496	18.0237	0.9205469999999999	18.9442	110.23100000000001	0	0	-138.515	0.0	0.0	-138.515	[00]BindingDB_Reactant_set_id_51073892_.mvdml	0.0	28	-4.946969999999999	-4.09815	BindingDB_Reactant_set_id_51073892_	397.48400000000004	3	[00]BindingDB_Reactant_set_id_51073892_	0.0	0	0	0	0	-137.001	0	-114.74799999999999	0	0	-157.459	3	-49.0589	0	2	S=C(NC1(C2=CC=C(F)C=C2))N=C3C1CN(CC)CC3=CC=4C=CC(F)=CC=4
4032	1	0	0	0	0	16	6	3	0	-152.387	0	-152.387	0	0.0	0.0	0.455193	18.1654	0.776257	18.9417	109.41	0	0	-133.445	0.0	0.0	-133.445	[02]BindingDB_Reactant_set_id_51073892_.mvdml	0.0	28	-4.76591	-3.8299300000000005	BindingDB_Reactant_set_id_51073892_	397.48400000000004	3	[02]BindingDB_Reactant_set_id_51073892_	0.0	0	0	0	0	-131.98	0	-107.238	0	0	-152.387	3	-41.3706	0	2	S=C(NC1(C2=CC=C(F)C=C2))N=C3C1CN(CC)CC3=CC=4C=CC(F)=CC=4
4036	1	0	0	0	0	23	0	6	0	-170.257	0	-170.257	0	0.0	0.0	14.9274	-14.7921	14.9274	0.135391	23.6067	0	0	-170.122	0.0	0.0	-170.122	[00]BindingDB_Reactant_set_id_50508650_.mvdml	-2.5	28	-6.07578	-4.41369	BindingDB_Reactant_set_id_50508650_	366.435	3	[00]BindingDB_Reactant_set_id_50508650_	-5.09697	0	0	0	0	-171.351	0	-123.583	0	0	-167.757	6	-57.7016	1	0	O=c([nH]=C[CH][C]=2=CNC1=CC=C[CH]C=21)[CH][c]([cH][cH]3)[cH][cH]n3[CH]C=4[CH]C=CC=[CH]=4
4039	1	0	0	0	0	18	11	6	0	-168.22099999999998	0	-168.22099999999998	0	0.0	-0.904574	0.263063	-11.315999999999999	3.3807699999999996	-8.8398	105.301	0	0	-177.06	0.0	0.0	-177.06	[00]BindingDB_Reactant_set_id_50710124_.mvdml	-1.70619	43	-4.1176900000000005	-1.96754	BindingDB_Reactant_set_id_50710124_	603.6419999999999	3	[00]BindingDB_Reactant_set_id_50710124_	-6.97328	0	0	0	5	-180.018	0	-84.6043	0	0	-166.515	6	28.0438	2	0	O=C1NC=2C=CC([N]([O])=O)=CC=2C13N4CSCC4C(C5=CC=C(OC)C(OC)=C5)C36CC7=CC(OC)=C(OC)C=C7C6=O
4041	1	0	0	0	0	18	11	6	0	-159.04	0	-159.04	0	0.0	-0.9045770000000001	0.020875499999999998	-3.20854	1.29467	-2.81845	116.13799999999999	0	0	-161.859	0.0	0.0	-161.859	[02]BindingDB_Reactant_set_id_50710124_.mvdml	-2.03301	43	-3.76416	1.00281	BindingDB_Reactant_set_id_50710124_	603.6419999999999	3	[02]BindingDB_Reactant_set_id_50710124_	-15.2765	0	0	0	5	-170.213	0	43.1207	0	0	-157.007	6	254.44400000000002	2	0	O=C1NC=2C=CC([N]([O])=O)=CC=2C13N4CSCC4C(C5=CC=C(OC)C(OC)=C5)C36CC7=CC(OC)=C(OC)C=C7C6=O
4045	1	0	0	0	0	19	1	6	0	-157.45600000000002	0	-157.45600000000002	0	0.0	0.0	5.1620099999999995	5.3716800000000005	5.1620099999999995	10.5337	44.846000000000004	0	0	-146.922	0.0	0.0	-146.922	[00]BindingDB_Reactant_set_id_50857068_.mvdml	-1.31034	26	-5.65086	-4.6861	BindingDB_Reactant_set_id_50857068_	343.398	2	[00]BindingDB_Reactant_set_id_50857068_	-4.36693	0	0	0	0	-148.384	0	-121.839	0	0	-156.14600000000002	6	-54.3473	2	0	O=[C]=1=[C]2=CC=C[CH]C2=[c](=O)[n]=1C=C[CH]C=C[CH][N](C)=CC=3C=CC=[CH]=[CH]=3
4048	1	0	0	0	0	14	5	4	0	-174.52700000000002	0	-174.52700000000002	0	0.0	0.0	0.486026	23.1945	3.09295	26.2874	105.12	0	0	-148.24	0.0	0.0	-148.24	[00]BindingDB_Reactant_set_id_51067117_.mvdml	-4.76101	28	-5.29427	-4.61656	BindingDB_Reactant_set_id_51067117_	382.385	2	[00]BindingDB_Reactant_set_id_51067117_	-9.65144	0	0	0	2	-150.675	0	-129.264	0	0	-169.766	4	-57.8704	2	1	FC(=CC=1)C=CC=1N(CC2)CCN2C(=O)COC3=CC(=O)OC=4C3=CC=CC=4
4050	1	0	0	0	0	14	5	4	0	-160.05200000000002	0	-160.05200000000002	0	0.0	0.0	0.0655575	16.8151	0.591195	17.4063	121.444	0	0	-142.64600000000002	0.0	0.0	-142.64600000000002	[02]BindingDB_Reactant_set_id_51067117_.mvdml	-2.52572	28	-5.0945	-4.22779	BindingDB_Reactant_set_id_51067117_	382.385	2	[02]BindingDB_Reactant_set_id_51067117_	-6.49908	0	0	0	2	-144.964	0	-118.37799999999999	0	0	-157.52700000000002	4	-53.8152	2	1	FC(=CC=1)C=CC=1N(CC2)CCN2C(=O)COC3=CC(=O)OC=4C3=CC=CC=4
4054	1	0	0	0	0	27	10	10	0	-249.775	0	-249.775	0	0.0	0.0	0.0	-4.89417	8.30124	3.4070699999999996	149.371	0	0	-246.368	0.0	0.0	-246.368	[00]BindingDB_Reactant_set_id_50557639_.mvdml	-5.9252400000000005	44	-5.59928	-3.4777099999999996	BindingDB_Reactant_set_id_50557639_	587.684	2	[00]BindingDB_Reactant_set_id_50557639_	-13.6164	0	0	0	5	-251.592	0	-153.019	0	0	-243.85	10	-16.4214	0	0	COC=1C=CC2=CC=3C=4C=C5OCOC5=CC=4CC[N]=3C=C2C=1OCCCCCCOC6=CC=CC7=C6C=8C=CC=CC=8N7
4056	1	0	0	0	0	27	10	10	0	-238.787	0	-238.787	0	0.0	0.0	0.0	-9.413730000000001	16.7612	7.34745	139.38	0	0	-231.43900000000002	0.0	0.0	-231.43900000000002	[02]BindingDB_Reactant_set_id_50557639_.mvdml	0.0	44	-5.25999	-3.7439400000000003	BindingDB_Reactant_set_id_50557639_	587.684	2	[02]BindingDB_Reactant_set_id_50557639_	-1.02016	0	0	0	5	-230.017	0	-164.733	0	0	-238.787	10	-64.5443	0	0	COC=1C=CC2=CC=3C=4C=C5OCOC5=CC=4CC[N]=3C=C2C=1OCCCCCCOC6=CC=CC7=C6C=8C=CC=CC=8N7
4059	1	0	0	0	0	28	7	8	0	-201.43900000000002	0	-201.43900000000002	0	0.0	0.0	0.507159	-5.83097	5.3168	-0.5141680000000001	163.012	0	0	-201.953	0.0	0.0	-201.953	[02]BindingDB_Reactant_set_id_50930783_.mvdml	-0.413208	43	-4.6965900000000005	-2.88964	BindingDB_Reactant_set_id_50930783_	573.615	2	[02]BindingDB_Reactant_set_id_50930783_	-6.883789999999999	0	0	0	6	-205.59	0	-124.25399999999999	0	0	-201.02599999999998	8	-24.3692	0	0	COC=1C=CC2=CC=3C4=CC=5OCOC=5C=C4CC[N]=3C=C2C=1OCCCOC(=CC=6)C=CC=6C7=NC=8C=CC=CC=8O7
4062	1	0	0	0	0	18	9	4	0	-173.21	0	-173.21	0	0.0	-0.626212	0.0122014	1.67934	2.3096099999999997	3.3627300000000004	115.18799999999999	0	0	-169.847	0.0	0.0	-169.847	[01]BindingDB_Reactant_set_id_50710125_.mvdml	-2.36312	40	-4.246180000000001	-0.30673	BindingDB_Reactant_set_id_50710125_	578.035	3	[01]BindingDB_Reactant_set_id_50710125_	-9.69899	0	0	0	3	-173.46099999999998	0	-12.2692	0	0	-170.847	4	165.72099999999998	2	1	ClC1=CC=CC=C1C2C3CSCN3C4(C(=O)NC5=C4(C=C([N]([O])=O)C=C5))C26CC7=CC(OC)=C(OC)C=C7C6=O
4067	1	0	0	0	0	19	8	6	0	-196.237	0	-196.237	0	0.0	0.0	0.0	34.5775	3.8105599999999997	38.388000000000005	147.207	0	0	-157.849	0.0	0.0	-157.849	[00]BindingDB_Reactant_set_id_50347913_.mvdml	0.0	35	-4.5099800000000005	-3.07107	BindingDB_Reactant_set_id_50347913_	474.545	4	[00]BindingDB_Reactant_set_id_50347913_	-2.5	0	0	0	0	-157.717	0	-107.488	0	0	-196.237	6	-5.35162	1	2	FC(C=C1)=CC=C1C(C=2C=CC(F)=CC=2)N(CC3)CCN3CCC4=C(C)N=C5C=CC=CN5C4=O
4068	1	0	0	0	0	19	8	6	0	-197.021	0	-197.021	0	0.0	0.0	0.0	33.8115	5.9787099999999995	39.7902	162.966	0	0	-157.231	0.0	0.0	-157.231	[01]BindingDB_Reactant_set_id_50347913_.mvdml	-0.253648	35	-4.492319999999999	-3.5718300000000003	BindingDB_Reactant_set_id_50347913_	474.545	4	[01]BindingDB_Reactant_set_id_50347913_	-2.5	0	0	0	0	-156.69899999999998	0	-125.014	0	0	-196.768	6	-44.8519	1	2	FC(C=C1)=CC=C1C(C=2C=CC(F)=CC=2)N(CC3)CCN3CCC4=C(C)N=C5C=CC=CN5C4=O
4071	1	0	0	0	0	18	1	1	0	-143.57299999999998	0	-143.57299999999998	0	0.0	-2.5	1.79919	9.61844	1.79919	8.91763	39.3175	0	0	-134.656	0.0	0.0	-134.656	[01]BindingDB_Reactant_set_id_51217893_.mvdml	-0.875524	27	-4.98724	-1.9799200000000001	BindingDB_Reactant_set_id_51217893_	360.36300000000006	2	[01]BindingDB_Reactant_set_id_51217893_	-6.902419999999999	0	0	0	2	-139.343	0	-53.4579	0	0	-142.69799999999998	1	65.9942	2	0	O=C(O1)C=C(C)C(=[CH]=C2)C1=C([CH]3)[C]2OC(=[NH2])C3=[c](=O)[nH]=CC4=CC=CC=C4
4076	1	0	0	0	0	26	0	8	0	-183.308	0	-183.308	0	0.0	0.0	6.38514	-14.8348	7.34588	-7.4889600000000005	29.5439	0	0	-190.797	0.0	0.0	-190.797	[00]BindingDB_Reactant_set_id_50457567_.mvdml	-0.634046	32	-5.9624	-3.85768	BindingDB_Reactant_set_id_50457567_	486.35699999999997	1	[00]BindingDB_Reactant_set_id_50457567_	-3.13405	0	0	0	2	-191.08900000000003	0	-123.446	0	0	-182.674	8	-19.0163	1	1	BrC(=CC=1)C=CC=1C(=CC2(=O))OC(=[CH]=3)C2=C[CH]C=3OC=C[CH]C=CC=C[CH]n4[cH][cH][cH][cH]4
4077	1	0	0	0	0	26	0	8	0	-173.61599999999999	0	-173.61599999999999	0	0.0	0.0	3.3859	-6.50106	7.859889999999999	1.35883	40.3448	0	0	-172.257	0.0	0.0	-172.257	[01]BindingDB_Reactant_set_id_50457567_.mvdml	0.0	32	-5.38304	-3.31938	BindingDB_Reactant_set_id_50457567_	486.35699999999997	1	[01]BindingDB_Reactant_set_id_50457567_	0.0	0	0	0	2	-169.78900000000002	0	-106.22	0	0	-173.61599999999999	8	-2.13024	1	1	BrC(=CC=1)C=CC=1C(=CC2(=O))OC(=[CH]=3)C2=C[CH]C=3OC=C[CH]C=CC=C[CH]n4[cH][cH][cH][cH]4
4082	1	0	0	0	0	21	3	4	0	-181.649	0	-181.649	0	0.0	0.0	0.0	8.96615	0.9698049999999999	9.935960000000001	133.523	0	0	-171.713	0.0	0.0	-171.713	[00]BindingDB_Reactant_set_id_51077081_.mvdml	-0.630238	32	-5.36604	-3.8996699999999995	BindingDB_Reactant_set_id_51077081_	426.41900000000004	3	[00]BindingDB_Reactant_set_id_51077081_	-6.905460000000001	0	0	0	2	-176.12400000000002	0	-124.789	0	0	-181.019	4	-39.6301	1	1	FC(=CC=1)C=CC=1C[N](=C2)C=CC=C2C3C=4C(=O)OC5=CC=CC=C5C=4OC(=N)C3C#N
4083	1	0	0	0	0	21	3	4	0	-172.15599999999998	0	-172.15599999999998	0	0.0	0.0	0.0	5.803780000000001	2.59836	8.40215	134.92600000000002	0	0	-163.754	0.0	0.0	-163.754	[01]BindingDB_Reactant_set_id_51077081_.mvdml	-1.86127	32	-5.117319999999999	-3.38979	BindingDB_Reactant_set_id_51077081_	426.41900000000004	3	[01]BindingDB_Reactant_set_id_51077081_	-9.03533	0	0	0	2	-167.805	0	-108.473	0	0	-170.295	4	-23.2024	1	1	FC(=CC=1)C=CC=1C[N](=C2)C=CC=C2C3C=4C(=O)OC5=CC=CC=C5C=4OC(=N)C3C#N
4086	1	0	0	0	0	9	13	14	0	-157.584	0	-157.584	0	0.0	-2.5	2.55936	3.62339	24.108	25.2314	38.871	0	0	-132.35299999999998	0.0	0.0	-132.35299999999998	[01]BindingDB_Reactant_set_id_50646792_.mvdml	-6.124630000000001	25	-5.29411	-4.12418	BindingDB_Reactant_set_id_50646792_	346.504	0	[01]BindingDB_Reactant_set_id_50646792_	-14.8787	0	1	0	0	-138.79	0	-103.104	0	0	-151.459	14	-46.1918	0	0	OC(=O)C=1C(O)=CC=CC=1CCCCCCCCCC=CCCCC
4091	1	0	0	0	0	20	0	2	0	-137.773	0	-137.773	0	0.0	0.0	5.95962	-4.33154	5.95962	1.62808	28.4031	0	0	-136.145	-9.3395	-5.02255	-136.145	[00]BindingDB_Reactant_set_id_51215584_.mvdml	-1.84169	24	-5.6727099999999995	-3.9167199999999998	BindingDB_Reactant_set_id_51215584_	328.774	2	[00]BindingDB_Reactant_set_id_51215584_	-8.197000000000001	1	0	0	0	-140.639	0	-94.0014	0	0	-121.569	2	-23.6689	0	1	ClC(=[CH]=1)C=C[C](N=2)C=1C3=[N]=CC=CC=C3C=2C4=CC=C([C][NH3+])C=C4
4092	1	0	0	0	0	20	0	2	0	-144.942	0	-144.942	0	0.0	0.0	1.1778899999999999	3.1396900000000003	1.1778899999999999	4.31758	57.1416	0	0	-140.624	0.0	-8.12381	-140.624	[01]BindingDB_Reactant_set_id_51215584_.mvdml	0.0	24	-5.85935	-4.41089	BindingDB_Reactant_set_id_51215584_	328.774	2	[01]BindingDB_Reactant_set_id_51215584_	-2.5	1	0	0	0	-139.808	0	-105.861	0	0	-136.81799999999998	2	-39.5375	0	1	ClC(=[CH]=1)C=C[C](N=2)C=1C3=[N]=CC=CC=C3C=2C4=CC=C([C][NH3+])C=C4
4097	1	0	0	0	0	15	7	5	0	-161.783	0	-161.783	0	0.0	0.0	2.6943799999999998	15.4765	7.85672	23.3332	128.501	0	0	-138.45	0.0	0.0	-138.45	[00]BindingDB_Reactant_set_id_50721358_.mvdml	-0.7117319999999999	28	-4.94464	-3.9156	BindingDB_Reactant_set_id_50721358_	373.44800000000004	3	[00]BindingDB_Reactant_set_id_50721358_	-9.191139999999999	0	0	0	1	-144.56	0	-109.637	0	0	-161.072	5	-52.8793	1	0	O=C1C(=C32)C=CC=C3C=CN=C2C(=C4)C1=CC=C4NCCCN5CCOCC5
4100	1	0	0	0	0	16	19	21	0	-195.86900000000003	0	-195.86900000000003	0	0.0	0.0	0.352312	3.6565300000000005	28.1645	31.8211	167.267	0	0	-164.048	0.0	0.0	-164.048	[00]BindingDB_Reactant_set_id_50665700_.mvdml	-4.56158	41	-4.001180000000001	-0.348583	BindingDB_Reactant_set_id_50665700_	560.763	0	[00]BindingDB_Reactant_set_id_50665700_	-6.9901	0	0	0	4	-163.179	0	-14.2919	0	0	-191.308	21	131.401	1	0	O=C(CCCCCCCC=CCCCCCCCC)OCCCC(C=1)=CC=C(O2)C=1C=C2C=3C=C4OCOC4=CC=3
4103	1	0	0	0	0	23	2	7	0	-190.385	0	-190.385	0	0.0	0.0	16.7368	-16.723	17.0938	0.370798	36.7849	0	0	-190.015	0.0	0.0	-190.015	[00]BindingDB_Reactant_set_id_50508648_.mvdml	-2.50146	31	-6.12951	-4.3267	BindingDB_Reactant_set_id_50508648_	410.48800000000006	3	[00]BindingDB_Reactant_set_id_50508648_	-5.032769999999999	0	0	0	1	-191.213	0	-134.128	0	0	-187.88400000000001	7	-60.3631	1	0	O=c([nH]=C[CH][C]=2=CNC1=CC=C(OC)[CH]C=21)[CH][c]([cH][cH]3)[cH][cH]n3[CH]C=4[CH]C=CC=[C]=4C
4104	1	0	0	0	0	23	2	7	0	-179.019	0	-179.019	0	0.0	0.0	17.9835	-13.8468	18.1256	4.27879	35.4167	0	0	-174.74099999999999	0.0	0.0	-174.74099999999999	[01]BindingDB_Reactant_set_id_50508648_.mvdml	-2.5	31	-5.6368	-3.8258	BindingDB_Reactant_set_id_50508648_	410.48800000000006	3	[01]BindingDB_Reactant_set_id_50508648_	-9.93247	0	0	0	1	-180.143	0	-118.6	0	0	-176.519	7	-49.7345	1	0	O=c([nH]=C[CH][C]=2=CNC1=CC=C(OC)[CH]C=21)[CH][c]([cH][cH]3)[cH][cH]n3[CH]C=4[CH]C=CC=[C]=4C
4109	1	0	0	0	0	12	7	8	0	-161.724	0	-161.724	0	0.0	-2.98663	0.0	-13.2423	7.21402	-9.01492	63.6419	0	0	-170.739	0.0	0.0	-170.739	[00]BindingDB_Reactant_set_id_51095892_.mvdml	-0.644646	28	-6.09782	-4.23632	BindingDB_Reactant_set_id_51095892_	385.414	3	[00]BindingDB_Reactant_set_id_51095892_	-2.95479	0	0	0	2	-169.998	0	-118.617	0	0	-161.079	8	-39.2899	1	0	O=C(CCO[N]([O])=O)N(C(C)C)CC1=CC=CC2=C1C=3C=CC(OC)=CC=3N2
4110	1	0	0	0	0	12	7	8	0	-170.507	0	-170.507	0	0.0	0.0	0.0	3.5881800000000004	2.96326	6.55144	156.496	0	0	-163.956	0.0	0.0	-163.956	[01]BindingDB_Reactant_set_id_51095892_.mvdml	-4.85376	28	-5.85556	-4.33162	BindingDB_Reactant_set_id_51095892_	385.414	3	[01]BindingDB_Reactant_set_id_51095892_	-9.957360000000001	0	0	0	2	-166.918	0	-121.285	0	0	-165.653	8	-54.3207	1	0	O=C(CCO[N]([O])=O)N(C(C)C)CC1=CC=CC2=C1C=3C=CC(OC)=CC=3N2
4113	1	0	0	0	0	22	3	5	0	-167.84799999999998	0	-167.84799999999998	0	0.0	0.0	11.5638	-4.6191699999999996	12.4132	7.794060000000001	57.8267	0	0	-160.054	0.0	0.0	-160.054	[01]BindingDB_Reactant_set_id_50505918_.mvdml	-2.91283	34	-4.70746	-3.29035	BindingDB_Reactant_set_id_50505918_	473.908	3	[01]BindingDB_Reactant_set_id_50505918_	-7.5	0	0	0	3	-161.554	0	-111.87200000000001	0	0	-164.935	5	-42.5162	1	1	ClC=1N=C2C=C[C](OC)C=C2[CH]C=1C=3C4=[C](N)=C5C=CC=CC5=N[C]4O[C](C)C=3C(=O)O[CH]C
4116	1	0	0	0	0	18	7	12	0	-180.326	0	-180.326	0	0.0	-2.2799400000000003	11.030999999999999	0.9759690000000001	27.9843	26.6803	134.502	0	0	-153.64600000000002	0.0	0.0	-153.64600000000002	[01]BindingDB_Reactant_set_id_189720_.mvdml	-3.6251	33	-4.655930000000001	-3.14438	BindingDB_Reactant_set_id_189720_	466.509	2	[01]BindingDB_Reactant_set_id_189720_	-6.65917	0	0	0	2	-154.80700000000002	0	-103.765	0	0	-176.701	12	-59.6722	1	0	O=P(OCC)(OCC)C(C=1C=CC(C)=CC=1)N(CC=2C=CC=CC=2)C(=O)NC=3C=CC=CC=3
4121	1	0	0	0	0	14	10	10	0	-176.954	0	-176.954	0	0.0	0.0	6.00778	0.565062	15.7784	16.3435	82.8039	0	0	-160.611	0.0	-7.00057	-160.611	[00]BindingDB_Reactant_set_id_51084450_.mvdml	0.0	30	-5.35369	-3.57248	BindingDB_Reactant_set_id_51084450_	408.533	1	[00]BindingDB_Reactant_set_id_51084450_	0.0	1	0	0	2	-156.30100000000002	0	-107.17399999999999	0	0	-169.954	10	-37.0017	1	0	O=C1C=C(C2=CC=C([N+](C)C)C=C2)OC(=C3)C1=CC=C3OCCCCN(CC)CC
4124	1	0	0	0	0	18	11	5	0	-168.59400000000002	0	-168.59400000000002	0	0.0	-0.684394	0.0	-14.3982	1.2875299999999998	-13.7951	100.01299999999999	0	0	-182.389	0.0	0.0	-182.389	[00]BindingDB_Reactant_set_id_50710119_.mvdml	-5.416	41	-4.448519999999999	-0.23592399999999997	BindingDB_Reactant_set_id_50710119_	593.09	2	[00]BindingDB_Reactant_set_id_50710119_	-12.0723	0	0	0	5	-186.02900000000002	0	-9.6729	0	0	-163.178	5	176.217	2	1	ClC(C=C1)=CC2=C1NC(=O)C32N4CSCC4C(C5=CC=C(OC)C(OC)=C5)C36CC7=CC(OC)=C(OC)C=C7C6=O
4125	1	0	0	0	0	16	4	2	0	-151.025	0	-151.025	0	0.0	0.0	4.6403099999999995	17.554000000000002	4.7862599999999995	22.3402	92.3802	0	0	-128.685	0.0	0.0	-128.685	[00]BindingDB_Reactant_set_id_51064554_.mvdml	-1.75305	26	-4.94943	-4.08704	BindingDB_Reactant_set_id_51064554_	402.34	3	[00]BindingDB_Reactant_set_id_51064554_	-1.75305	0	0	0	0	-127.00399999999999	0	-106.26299999999999	0	0	-149.27200000000002	2	-48.358000000000004	0	2	ClC(=CC=1)C=CC=1C=C2CNCC3C2=NC(=S)NC3C=4C=CC(Cl)=CC=4
4130	1	0	0	0	0	14	16	14	0	-215.574	0	-215.574	0	0.0	0.0	6.20656	-4.38694	20.5666	16.1797	80.4024	0	0	-199.394	0.0	-3.44115	-199.394	[00]BindingDB_Reactant_set_id_51084436_.mvdml	-0.834274	36	-5.53872	-2.42176	BindingDB_Reactant_set_id_51084436_	490.67699999999996	1	[00]BindingDB_Reactant_set_id_51084436_	-3.1354900000000003	1	0	0	2	-197.734	0	-87.1834	0	0	-211.298	14	47.4753	1	0	O=C1C=C(C2=CC=C([N+](C)C)C=C2)OC(=C3)C1=CC=C3OCCCCCCCCCCN4CCCC4
4131	1	0	0	0	0	14	16	14	0	-179.418	0	-179.418	0	0.0	0.0	9.7354	-14.5036	23.4585	8.95487	73.4124	0	0	-170.463	0.0	-4.38934	-170.463	[01]BindingDB_Reactant_set_id_51084436_.mvdml	-1.337	36	-4.7351	-1.7551	BindingDB_Reactant_set_id_51084436_	490.67699999999996	1	[01]BindingDB_Reactant_set_id_51084436_	-4.95555	1	0	0	2	-169.834	0	-63.1837	0	0	-173.692	14	40.914	1	0	O=C1C=C(C2=CC=C([N+](C)C)C=C2)OC(=C3)C1=CC=C3OCCCCCCCCCCN4CCCC4
4136	1	0	0	0	0	20	10	13	0	-197.205	0	-197.205	0	0.0	0.0	3.44403	-2.76799	18.7039	15.9359	136.947	0	0	-181.269	0.0	0.0	-181.269	[00]BindingDB_Reactant_set_id_50573876_.mvdml	-0.00355976	42	-4.315930000000001	-2.76779	BindingDB_Reactant_set_id_50573876_	592.0790000000001	1	[00]BindingDB_Reactant_set_id_50573876_	-4.43036	0	0	0	4	-183.335	0	-116.24700000000001	0	0	-197.201	13	-36.1323	3	1	ClC(C=C1)=CC=C1C(=O)N(C=2(C))C3=CC=C(OC)C=C3C=2CC(=O)OCC(C=C4)=CC=C4OC(=O)OCCC(C)(C)C
4137	1	0	0	0	0	20	10	13	0	-203.825	0	-203.825	0	0.0	0.0	0.0711164	11.0995	10.1035	21.203000000000003	226.46900000000002	0	0	-182.622	0.0	0.0	-182.622	[01]BindingDB_Reactant_set_id_50573876_.mvdml	-3.4100300000000003	42	-4.34815	-0.995128	BindingDB_Reactant_set_id_50573876_	592.0790000000001	1	[01]BindingDB_Reactant_set_id_50573876_	-7.541689999999999	0	0	0	4	-183.234	0	-41.7954	0	0	-200.415	13	104.089	3	1	ClC(C=C1)=CC=C1C(=O)N(C=2(C))C3=CC=C(OC)C=C3C=2CC(=O)OCC(C=C4)=CC=C4OC(=O)OCCC(C)(C)C
4140	1	0	0	0	0	21	3	8	0	-175.72799999999998	0	-175.72799999999998	0	0.0	0.0	3.9599800000000003	-6.0892599999999995	6.47079	0.38152600000000003	52.2506	0	0	-175.34599999999998	0.0	-3.7130900000000002	-175.34599999999998	[01]BindingDB_Reactant_set_id_50351273_ [Region 0].mvdml	-0.0111144	30	-5.844869999999999	-4.2492	BindingDB_Reactant_set_id_50351273_ [Region: 0]	398.454	1	[01]BindingDB_Reactant_set_id_50351273_ [Region 0]	-2.66431	1	0	0	2	-175.071	0	-127.476	0	0	-172.00400000000002	8	-44.4591	1	0	O=C([C](C=1C)C)OC(=C2)C=1C=C[C]2O[CH]C=C[CH]C=[N](C)[CH]C(=C3)C=CC=C3[C][NH3+]
4145	1	0	0	0	0	23	1	6	0	-173.78400000000002	0	-173.78400000000002	0	0.0	0.0	11.9282	-11.5809	15.3043	3.72335	44.9043	0	0	-170.06099999999998	0.0	0.0	-170.06099999999998	[00]BindingDB_Reactant_set_id_50351280_.mvdml	-0.689593	29	-5.86416	-3.17939	BindingDB_Reactant_set_id_50351280_	382.431	1	[00]BindingDB_Reactant_set_id_50351280_	-7.5	0	0	0	2	-174.347	0	-92.2022	0	0	-173.09400000000002	6	1.67903	1	0	O=C([CH]C=1)OC(=C2)C=1C=C[C]2O[CH]C(C=3)=CC=CC=3C=[N](C)[CH]C=4C=[CH]=C[CH]C=4
4146	1	0	0	0	0	23	1	6	0	-169.99	0	-169.99	0	0.0	0.0	9.47187	-6.7293899999999995	10.8778	4.14837	58.1932	0	0	-165.842	0.0	0.0	-165.842	[01]BindingDB_Reactant_set_id_50351280_.mvdml	-0.935277	29	-5.71868	-4.01339	BindingDB_Reactant_set_id_50351280_	382.431	1	[01]BindingDB_Reactant_set_id_50351280_	-1.42444	0	0	0	2	-163.61700000000002	0	-116.38799999999999	0	0	-169.055	6	-42.842	1	0	O=C([CH]C=1)OC(=C2)C=1C=C[C]2O[CH]C(C=3)=CC=CC=3C=[N](C)[CH]C=4C=[CH]=C[CH]C=4
